"id","relid","year","type_of_violence","conflict_dset_id","conflict_new_id","conflict_name","dyad_dset_id","dyad_new_id","dyad_name","side_a_dset_id","side_a_new_id","side_a","side_b_dset_id","side_b_new_id","side_b","where_prec","where_coordinates","where_description","latitude","longitude","event_clarity","date_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","best","high","low","geometry","event_length"
381905,"BOS-1992-1-835-787",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Travnik town","Travnik",44.226667,17.670556,1,1,1992-09-22,1992-09-22,0,1,0,0,1,1,1,c(17.670556, 44.226667),1
390232,"BOS-1992-1-835-1659",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-09-22,1992-09-22,1,0,1,0,2,2,2,c(19.296944, 44.106389),1
388032,"BOS-1992-1-835-1437",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zvornik town","Zvornik",44.386944,19.101389,1,1,1992-09-22,1992-09-22,1,2,0,0,3,3,3,c(19.101389, 44.386944),1
388033,"BOS-1992-1-835-1438",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Pale town","Pale",43.484282,18.341596,1,1,1992-09-22,1992-09-22,0,1,0,0,1,1,1,c(18.341596, 43.484282),1
392436,"BOS-1992-1-835-1873",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde",43.666944,18.976389,1,1,1992-09-22,1992-09-22,1,0,1,0,2,2,2,c(18.976389, 43.666944),1
393831,"BOS-1992-1-835-2047",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-09-22,1992-09-22,1,5,2,0,8,8,8,c(19.0025, 43.800833),1
393833,"BOS-1992-1-835-2048",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-09-23,1992-09-23,1,0,0,0,1,1,1,c(19.0025, 43.800833),1
392440,"BOS-1992-1-835-1874",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde",43.666944,18.976389,1,1,1992-09-23,1992-09-23,2,1,1,0,4,4,4,c(18.976389, 43.666944),1
388034,"BOS-1992-1-835-1439",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zvornik town","Zvornik",44.386944,19.101389,1,1,1992-09-23,1992-09-23,2,0,0,0,2,2,2,c(19.101389, 44.386944),1
388036,"BOS-1992-1-835-1441",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Kalesija town","Kalesija",44.437222,18.908056,1,1,1992-09-23,1992-09-23,1,0,0,0,1,1,1,c(18.908056, 44.437222),1
388037,"BOS-1992-1-835-1442",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sekovici town","Sekovici",44.171641,18.502648,1,1,1992-09-23,1992-09-23,0,3,0,0,3,3,3,c(18.502648, 44.171641),1
384327,"BOS-1992-1-835-1033",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Bihac town","Bihac",44.816944,15.870833,1,1,1992-09-23,1992-09-23,2,1,27,0,30,30,30,c(15.870833, 44.816944),1
390230,"BOS-1992-1-835-1658",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-09-23,1992-09-23,0,0,1,0,1,1,1,c(19.296944, 44.106389),1
381906,"BOS-1992-1-835-788",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Travnik town","Travnik",44.226667,17.670556,1,1,1992-09-23,1992-09-23,0,1,0,0,1,1,1,c(17.670556, 44.226667),1
380498,"BOS-1992-1-835-705",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Jajce town","Jajce",44.342222,17.265556,1,1,1992-09-23,1992-09-23,1,3,0,1,5,5,5,c(17.265556, 44.342222),1
200136,"BOS-1992-1-292-218",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Jajce town","Jajce town",44.342222,17.265556,1,1,1992-09-23,1992-09-23,0,0,0,25,25,25,25,c(17.265556, 44.342222),1
374973,"BOS-1992-1-835-414",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gradacac town","Gradacac",44.880833,18.426944,1,1,1992-09-23,1992-09-23,2,1,1,0,4,4,4,c(18.426944, 44.880833),1
378762,"BOS-1992-1-835-599",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Tesanj town","Tesanj",44.611667,17.987222,1,1,1992-09-23,1992-09-23,1,0,0,0,1,1,1,c(17.987222, 44.611667),1
374974,"BOS-1992-1-835-415",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gradacac town","Gradacac",44.880833,18.426944,1,1,1992-09-24,1992-09-24,1,0,0,0,1,1,1,c(18.426944, 44.880833),1
200390,"BOS-1992-1-292-219",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1992-09-24,1992-09-24,0,0,3,0,3,3,3,c(18.383333, 43.85),1
380503,"BOS-1992-1-835-659",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Jajce town","Jajce",44.342222,17.265556,1,1,1992-09-24,1992-09-24,1,6,0,0,7,7,7,c(17.265556, 44.342222),1
381907,"BOS-1992-1-835-789",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Travnik town","Travnik",44.226667,17.670556,1,1,1992-09-24,1992-09-24,4,0,0,0,4,4,4,c(17.670556, 44.226667),1
390227,"BOS-1992-1-835-1657",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-09-24,1992-09-24,24,14,17,0,55,55,55,c(19.296944, 44.106389),1
384329,"BOS-1992-1-835-1034",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Bihac town","Bihac",44.816944,15.870833,1,1,1992-09-24,1992-09-24,1,0,0,0,1,1,1,c(15.870833, 44.816944),1
388038,"BOS-1992-1-835-1443",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zvornik town","Zvornik",44.386944,19.101389,1,1,1992-09-24,1992-09-24,0,1,0,0,1,1,1,c(19.101389, 44.386944),1
392443,"BOS-1992-1-835-1875",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde",43.666944,18.976389,1,1,1992-09-24,1992-09-24,1,0,0,0,1,1,1,c(18.976389, 43.666944),1
393834,"BOS-1992-1-835-2049",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-09-24,1992-09-24,1,2,0,0,3,3,3,c(19.0025, 43.800833),1
393835,"BOS-1992-1-835-2050",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-09-25,1992-09-25,1,2,2,0,5,5,5,c(19.0025, 43.800833),1
388039,"BOS-1992-1-835-1444",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Kalesija town","Kalesija",44.437222,18.908056,1,1,1992-09-25,1992-09-25,1,0,0,0,1,1,1,c(18.908056, 44.437222),1
384331,"BOS-1992-1-835-1035",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Bosanski Novi town","Bosanski Novi",45.045833,16.380278,1,1,1992-09-25,1992-09-25,0,0,1,0,1,1,1,c(16.380278, 45.045833),1
384334,"BOS-1992-1-835-1036",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Bihac town","Bihac",44.816944,15.870833,1,1,1992-09-25,1992-09-25,3,1,0,0,4,4,4,c(15.870833, 44.816944),1
390226,"BOS-1992-1-835-1656",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-09-25,1992-09-25,1,0,7,0,8,8,8,c(19.296944, 44.106389),1
397150,"BOS-1992-1-835-2163",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo Centar and Novi Grad
Sarajevo city",43.85,18.383333,1,1,1992-09-25,1992-09-25,1,1,1,0,3,3,3,c(18.383333, 43.85),1
381908,"BOS-1992-1-835-790",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Travnik town","travnik",44.226667,17.670556,1,1,1992-09-25,1992-09-25,2,0,0,0,2,2,2,c(17.670556, 44.226667),1
380504,"BOS-1992-1-835-660",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Jajce town","Jajce",44.342222,17.265556,1,1,1992-09-25,1992-09-25,1,0,0,0,1,1,1,c(17.265556, 44.342222),1
378768,"BOS-1992-1-835-600",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Tesanj town","Tesanj",44.611667,17.987222,1,1,1992-09-25,1992-09-25,1,0,0,0,1,1,1,c(17.987222, 44.611667),1
378771,"BOS-1992-1-835-601",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Tesanj town","Tesanj",44.611667,17.987222,1,1,1992-09-26,1992-09-26,1,0,3,0,4,4,4,c(17.987222, 44.611667),1
374975,"BOS-1992-1-835-416",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gradacac town","Gradacac",44.880833,18.426944,1,1,1992-09-26,1992-09-26,1,0,0,0,1,1,1,c(18.426944, 44.880833),1
200391,"BOS-1992-1-292-221",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,2,2,1992-09-26,1992-09-27,0,0,1,21,22,22,21,c(18.383333, 43.85),2
200215,"BOS-1992-1-292-225",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Milici town","Milici, northeast of Sarajevo",44.494722,18.701944,1,2,1992-09-26,1992-09-27,0,50,38,0,88,138,50,c(18.701944, 44.494722),2
397154,"BOS-1992-1-835-2164",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo Centar and Novi Grad
Sarajevo city",43.85,18.383333,1,1,1992-09-26,1992-09-26,0,0,3,0,3,3,3,c(18.383333, 43.85),1
390224,"BOS-1992-1-835-1655",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-09-26,1992-09-26,1,0,1,0,2,2,2,c(19.296944, 44.106389),1
384336,"BOS-1992-1-835-1037",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Bihac town","Bihac",44.816944,15.870833,1,1,1992-09-26,1992-09-26,1,0,0,0,1,1,1,c(15.870833, 44.816944),1
388040,"BOS-1992-1-835-1445",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zvornik town","Zvornik",44.386944,19.101389,1,1,1992-09-26,1992-09-26,0,0,1,0,1,1,1,c(19.101389, 44.386944),1
388045,"BOS-1992-1-835-1446",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Pale town","Pale",43.484282,18.341596,1,1,1992-09-26,1992-09-26,0,1,0,0,1,1,1,c(18.341596, 43.484282),1
393837,"BOS-1992-1-835-2051",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-09-26,1992-09-26,0,2,0,0,2,2,2,c(19.0025, 43.800833),1
393838,"BOS-1992-1-835-2052",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Rogatica town","Rogatica",43.800833,19.0025,1,1,1992-09-27,1992-09-27,1,1,0,0,2,2,2,c(19.0025, 43.800833),1
388047,"BOS-1992-1-835-1447",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Zvornik town","Zvornik",44.386944,19.101389,1,1,1992-09-27,1992-09-27,0,1,0,0,1,1,1,c(19.101389, 44.386944),1
388049,"BOS-1992-1-835-1448",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Kalesija town","Kalesija",44.437222,18.908056,1,1,1992-09-27,1992-09-27,1,0,0,0,1,1,1,c(18.908056, 44.437222),1
392445,"BOS-1992-1-835-1876",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gorazde town","Gorazde",43.666944,18.976389,1,1,1992-09-27,1992-09-27,3,0,1,0,4,4,4,c(18.976389, 43.666944),1
390221,"BOS-1992-1-835-1654",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Srebrenica town","Srebrenica",44.106389,19.296944,1,1,1992-09-27,1992-09-27,1,0,0,0,1,1,1,c(19.296944, 44.106389),1
380505,"BOS-1992-1-835-706",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Jajce town","Jajce",44.342222,17.265556,1,1,1992-09-27,1992-09-27,2,2,0,2,6,6,6,c(17.265556, 44.342222),1
381910,"BOS-1992-1-835-791",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Travnik town","Armed fighting",44.226667,17.670556,1,1,1992-09-27,1992-09-27,1,0,0,0,1,1,1,c(17.670556, 44.226667),1
200305,"BOS-1992-1-292-227",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",2,"Vlasenica town","Vlasenica town (near)",44.181944,18.940556,1,1,1992-09-27,1992-09-27,0,8,2,0,10,10,10,c(18.940556, 44.181944),1
374976,"BOS-1992-1-835-417",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gradacac town","Gradacac",44.880833,18.426944,1,1,1992-09-27,1992-09-27,2,1,0,0,3,3,3,c(18.426944, 44.880833),1
378773,"BOS-1992-1-835-602",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Tesanj town","Tesanj",44.611667,17.987222,1,1,1992-09-27,1992-09-27,2,1,1,0,4,4,4,c(17.987222, 44.611667),1
375552,"BOS-1992-1-835-491",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Brcko town","Brcko",44.872778,18.808333,1,1,1992-09-27,1992-09-27,1,0,0,0,1,1,1,c(18.808333, 44.872778),1
200395,"BOS-1992-1-292-223",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Sarajevo city","Sarajevo city",43.85,18.383333,1,1,1992-09-28,1992-09-28,0,0,3,0,3,3,3,c(18.383333, 43.85),1
200088,"BOS-1992-1-292-224",1992,1,389,389,"Bosnia-Herzegovina: Serb",835,835,"Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina",50,50,"Government of Bosnia-Herzegovina",339,339,"Serbian Republic of Bosnia-Herzegovina",1,"Gradacac town","Gradacac town, northern Bosnia",44.880833,18.426944,1,1,1992-09-28,1992-09-28,0,0,0,4,4,15,4,c(18.426944, 44.880833),1
